Periodo,Grupo,Producto,Super,Precio,Rango_Precio,Mes,Trimestre
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Devoto,84.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Devoto Express,87.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Disco,84.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,El Clon,69.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,El Dorado,83.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Frog,84.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Kinko,86.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Macro,73.69,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Micro Macro,73.69,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Red Expres,68.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Red Market,77.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Ta - Ta,82.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Tienda Inglesa,85.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Devoto,40.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Devoto Express,56.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Disco,40.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,El Dorado,21.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Ta - Ta,54.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Devoto,49.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Devoto Express,51.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Disco,49.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,El Dorado,49.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Macro,42.55,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Micro Macro,45.96,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Red Expres,46.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Red Market,29.5,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Ta - Ta,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Macro,30.24,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Micro Macro,32.66,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Red Expres,32.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Ta - Ta,30.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Devoto,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Devoto Express,57.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Disco,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,El Clon,52.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,El Dorado,27.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Macro,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Micro Macro,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Red Expres,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Red Market,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Ta - Ta,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Tienda Inglesa,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Devoto,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Devoto Express,57.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Disco,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,El Dorado,54.9,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Macro,54.99,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Micro Macro,54.99,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Red Expres,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Red Market,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Ta - Ta,55.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Tienda Inglesa,56.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Devoto,369.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Devoto Express,387.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Disco,369.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,El Clon,349.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,El Dorado,299.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Kinko,355.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Macro,355.53,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Micro Macro,383.98,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Red Expres,359.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Red Market,355.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Ta - Ta,361.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Tienda Inglesa,406.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,El Dorado,109.9,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,Red Expres,199.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,Red Market,182.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Devoto,306.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Devoto Express,321.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Disco,306.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,El Clon,315.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,El Dorado,306.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Frog,304.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Macro,294.57,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Micro Macro,318.13,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Red Expres,305.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Red Market,303.5,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Ta - Ta,309.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Tienda Inglesa,316.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Devoto,325.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Devoto Express,335.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Disco,325.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Macro,379.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Micro Macro,379.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Red Expres,309.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Red Market,290.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Ta - Ta,299.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Tienda Inglesa,299.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Devoto,439.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Devoto Express,452.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Disco,439.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Macro,479.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Micro Macro,449.01,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Red Expres,399.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Red Market,419.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Ta - Ta,359.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Tienda Inglesa,355.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Devoto,178.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Devoto Express,183.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Disco,178.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,El Clon,169.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,El Dorado,177.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Frog,178.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Macro,178.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Micro Macro,178.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Red Expres,159.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Red Market,178.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Ta - Ta,178.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Tienda Inglesa,180.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Devoto,156.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Devoto Express,156.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Disco,156.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,El Clon,152.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,El Dorado,156.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Macro,156.01,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Micro Macro,156.01,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Red Expres,151.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Red Market,156.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Ta - Ta,155.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Tienda Inglesa,160.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Devoto,202.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Devoto Express,208.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Disco,202.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,El Clon,189.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,El Dorado,198.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Frog,202.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Macro,190.5,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Micro Macro,190.5,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Red Expres,204.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Red Market,202.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Ta - Ta,198.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cerveza zillertal botella 1 lt.,Tienda Inglesa,204.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - la familia - hilo amarillo 1 kg.,Devoto,435.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - la familia - hilo amarillo 1 kg.,Devoto Express,435.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - la familia - hilo amarillo 1 kg.,Disco,435.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - la familia - hilo amarillo 1 kg.,Macro,326.39,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,chorizos mezcla sueltos - la familia - hilo amarillo 1 kg.,Micro Macro,326.39,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Devoto,318.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Devoto Express,334.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Disco,318.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,El Clon,325.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,El Dorado,249.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Frog,314.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Kinko,319.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Macro,279.52,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Micro Macro,290.53,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Red Expres,297.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Red Market,274.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Ta - Ta,325.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa copacabana envase 500 grs.,Tienda Inglesa,329.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,El Clon,279.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,El Dorado,273.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,Macro,239.01,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,Micro Macro,258.13,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,Red Expres,309.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,Red Market,225.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,Ta - Ta,255.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,cocoa vascolet envase 500 grs.,Tienda Inglesa,332.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Devoto,293.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Devoto Express,305.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Disco,293.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,El Clon,289.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,El Dorado,293.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Frog,296.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Macro,288.47,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Micro Macro,311.55,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Red Expres,280.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Red Market,297.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Ta - Ta,290.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche conaprole envase 1 kg.,Tienda Inglesa,299.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Devoto,237.5,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Devoto Express,246.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Disco,236.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,El Clon,175.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,El Dorado,179.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Frog,225.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Kinko,242.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Macro,214.94,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Micro Macro,232.13,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Red Expres,210.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Red Market,225.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Ta - Ta,229.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche los nietitos envase 1 kg.,Tienda Inglesa,249.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Devoto,199.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Devoto Express,207.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Disco,199.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,El Clon,185.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,El Dorado,193.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Frog,198.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Kinko,220.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Macro,192.93,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Micro Macro,208.36,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Red Expres,195.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Red Market,202.5,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Ta - Ta,193.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de leche manjar envase 1 kg.,Tienda Inglesa,199.0,Premium,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Devoto,79.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Devoto Express,81.0,Estándar,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Disco,78.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,El Clon,75.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,El Dorado,77.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Macro,73.3,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Micro Macro,79.17,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Red Expres,76.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Red Market,75.5,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Ta - Ta,75.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,dulce de membrillo los nietitos envase 400 grs.,Tienda Inglesa,80.0,Económico,4,Q2 (Abr-Jun)
Abr25,Alimentos y bebidas,fideos secos al huevo adria paquete 500 grs.,Devoto,91.0,Estándar,4,Q2 (Abr-Jun)
